quality	left_url	right_url
left	https://stavropolye.tv/news/134506	https://news.ru/economics/cherez-mesyac-pridetsya-uvolit-vseh-mintrud-pridumal-osobye-pravila/?utm_referrer=https%3A%2F%2Fzen.yandex.com%2F%3Ffrom%3Dspecial&utm_source=YandexZenSpecial
right	https://www.mk.ru/politics/2020/05/29/zelenskiy-poblagodaril-es-za-vtoroy-transh-pomoshhi-ukraine.html	https://www.obozrevatel.com/economics/analytics-and-forecasts/v-es-odobrili-pomosch-ukraine-na-500-mln-evro-reshenie-evrokomissii.htm
right	https://www.oblgazeta.ru/society/education/110252/	https://www.riatomsk.ru/article/20200529/minprosvescheniya-rekomendovalo-regionam-provesti-vipusknie-27-iyunya/
right	https://www.oreanda.ru/gosudarstvo/v-rossii-24-iyunya-obyyavili-vyhodnym-dnem/article1319829/	https://incrussia.ru/news/putin-lyubit-nerabochie-dni/
right	https://inforesist.org/ukrainskie-istrebiteli-vpervye-soprovozhdali-bombardirovshhiki-vvs-ssha-nad-chernym-morem/	https://news2.ru/story/600978/
left	https://www.kommersant.ru/doc/4363339	https://tsargrad.tv/news/otkryl-butiki-no-ne-cerkvi-sobjanin-pritih-posle-rekomendacij-po-otkrytiju-hramov_257009
right	https://www.vedomosti.ru/society/news/2020/05/29/831512-sud-arestoval-politseiskogo-posle-smerti-afroamerikantsa	https://info24.ru/news/posle-smerti-afroamerikanca-v-ssha-policejskogo-obvinili-v-nepredumyshlennom-ubijstve.html
left	https://realnoevremya.ru/news/176220-medikam-lechaschim-pacientov-s-covid-19-pri-raschete-pensii-den-zaschitayut-za-tri	https://utro.ru/coronavirus/2020/05/29/1446841.shtml
left	https://www.rbc.ru/society/29/05/2020/5ed0ac559a794730d24621c0	https://slovodel.com/561908-bolshinstvo-rossiyan-vyrazili-gotovnost-golosovat-distancionno
right	http://kontrakty.ua/article/156776	https://1prime.ru/state_regulation/20200529/831536912.html
left	https://www.m24.ru/news/ehkonomika/29052020/119628	https://politros.com/167612-eksperty-po-energetike-obyasnili-nemeckii-manevr-akademika-cherskogo
left	http://politsovet.ru/66632-rospotrebnadzor-rekomenduet-ne-puskat-v-hramy-bolshe-10-chelovek.html	https://www.kommersant.ru/doc/4363339
right	https://www.rbc.ru/business/29/05/2020/5ed12cb89a79477f40feb542	https://thebell.io/novymi-vladeltsami-vedomostej-nazvany-izdateli-konstantin-zyatkov-i-ivan-eremin/
bad	https://russian.rt.com/russia/video/750698-istrebiteli-bombardirovschiki-ssha-rossiya-soprovozhdenie	https://inforesist.org/ukrainskie-istrebiteli-vpervye-soprovozhdali-bombardirovshhiki-vvs-ssha-nad-chernym-morem/
right	https://experov.d3.ru/skhvatka-tvittera-i-trampa-1987750/	https://eadaily.com/ru/news/2020/05/29/smelyy-shag-twitter-skryl-tvit-trampa-rasceniv-ego-opravdaniem-nasiliya
left	https://www.kasparov.ru/material.php?id=5ED0ABD2A2AF7	https://mos.news/news/zelao/opublikovan_grafik_progulok_dlya_kazhdogo_doma/
left	https://tvzvezda.ru/news/vstrane_i_mire/content/2020529421-beGzr.html	https://www.vesti.ru/doc.html?id=3269215
right	https://www.rosbalt.ru/russia/2020/05/29/1846085.html	https://www.vesti.ru/doc.html?id=3269188
right	https://www.pravda.ru/news/society/1502534-medik_stag/	https://tvzvezda.ru/news/vstrane_i_mire/content/2020529173-nJxoT.html
left	https://russian.rt.com/russia/article/750695-minoborony-rossiya-ssha-soprovozhdenie-istrebiteli	https://actualnews.org/exclusive/348247-nad-chernym-morem-rossijskie-istrebiteli-perehvatili-bombardirovschiki-ssha-b-1b-lancer.html
draw	http://kontrakty.ua/article/156784	https://for-ua.com/article/1199694
left	https://politexpert.net/198507-ushel-iz-zhizni-aktivist-i-zhurnalist-sergei-mohnatkin	https://riamo.ru/article/432975/skonchalsya-pravozaschitnik-sergej-mohnatkin.xl?mTitle=&mDesc=&mImg=&mImgWidth=&mImgHeight=
right	https://ptzgovorit.ru/news/lunnoe-i-solnechnoe-zatmeniya-proizoydut-v-blizhayshie-nedeli	https://3dnews.ru/1012176
left	https://gordonua.com/news/worldnews/tramp-podpisal-ukaz-protiv-cenzury-v-socsetyah-v-twitter-ego-nazvali-ugrozoy-svobode-slova-1501950.html	https://www.iguides.ru/main/security/tramp_predotvratit_tsenzuru_v_internete_svoimi_metodami/
right	https://topspb.tv/news/2020/05/29/rossijskie-smi-voshli-v-perechen-postradavshih-otraslej-ekonomiki/	https://realnoevremya.ru/news/176195-mishustin-vklyuchil-smi-v-perechen-postradavshih-otrasley
right	https://www.mk.ru/incident/2020/05/29/nazvany-tri-etapa-otkrytiya-cerkvey-dlya-rossiyan.html	https://www.livekuban.ru/news/obshchestvo/khramam-v-rossii-rekomendovano-vykhodit-iz-karantina-postepenno/
left	https://iz.ru/1017088/2020-05-29/v-peterburge-s-1-iiunia-smiagchat-rezhim-ogranichenii-iz-za-koronavirusa?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://moika78.ru/news/2020-05-29/422849-s-nachala-letam-peterburzhtsam-razreshat-gulyat-bez-masok-i-perchatok/
left	https://nation-news.ru/526294-mintrud-rf-razrabotal-osobye-pravila-uvolneniya-i-prostoya-v-period-pandemii-koronavirusa	https://stavropolye.tv/news/134506
left	https://www.obozrevatel.com/economics/economy/novaya-pochta-s-1-iyunya-budet-vzimat-platu-za-hranenie-posyilok.htm	https://news.finance.ua/ru/news/-/471752/novaya-pochta-vozobnovlyaet-standartnye-usloviya-uslugi-hraneniya
left	https://fomag.ru/news-streem/vlasti_gonkonga_predupredili_ssha_chto_otmena_osobogo_statusa_oboyudoostryy_mech/	https://www.kasparov.ru/material.php?id=5ED0ECC92FFAE
right	https://mskgazeta.ru/politika/rossiyane-opasayutsya-elektronnogo-golosovaniya-5245.html	https://www.rbc.ru/society/29/05/2020/5ed0ac559a794730d24621c0
draw	https://news.rambler.ru/community/44261564-v-rossii-vyyavleno-8-572-novyh-sluchaya-koronavirusa/	https://moscow-baku.ru/news/society/v_rossii_za_sutki_8264_cheloveka_vyzdoroveli_ot_covid_19/
left	https://gordonua.com/news/worldnews/tramp-podpisal-ukaz-protiv-cenzury-v-socsetyah-v-twitter-ego-nazvali-ugrozoy-svobode-slova-1501950.html	https://graniru.org/Internet/m.279097.html
left	https://politros.com/167583-vse-vydohsya-doktor-myasnikov-zayavil-ob-oslablenii-koronavirusa	https://www.oreanda.ru/gosudarstvo/myasnikov-zayavil-chto-koronavirus-v-rossii-vydohsya/article1319703/
left	https://iz.ru/1017139/2020-05-29/kuznetcova-predlozhila-ustanovit-bessrochnuiu-slezhku-za-pedofilami	https://www.interfax.ru/russia/710815
right	https://www.oreanda.ru/gosudarstvo/v-rossii-24-iyunya-obyyavili-vyhodnym-dnem/article1319829/	https://www.ntv.ru/novosti/2347040/
left	https://oligarh.media/2020/05/29/svyatoslav-vakarchuk-zadeklariroval-3-7-mln-dohoda-avtopark-i-bolee-desyatka-torgovyh-marok/	https://inforesist.org/tri-kvartiry-royal-i-bolee-3-mln-dohoda-vakarchuk-pokazal-deklaracziyu/
left	https://ukranews.com/news/705337-apellyatsionnaya-palata-vysshego-antikorruptsionnogo-suda-vaks-prinyala-reshenie-o-zaochnom-areste	https://ubr.ua/ukraine-and-world/society/bakhmatjuk-zajavil-o-nezakonnosti-i-predvzjatosti-reshenija-vaks-po-delu-vab-banka-3893167
right	https://kurer-sreda.ru/2020/05/29/564263-kovid-vydoxsya-zayavil-doktor-myasnikov-o-pandemii-v-rossii	https://polit.info/497014-doktor-myasnikov-obyasnil-pochemu-v-rossii-rasprostranenie-covid-19-zametno-oslablo
right	https://polit.info/497037-gosduma-nazvala-vozmozhnye-daty-otkrytiya-plyazhei-v-rf	https://www.znak.com/2020-05-29/v_gosdume_schitayut_chto_rossiyskie_plyazhi_nachnut_otkryvat_uzhe_1_iyulya
draw	https://russian.rt.com/russia/news/750789-moskva-skonchalis-koronavirus	https://tass.ru/obschestvo/8604429
left	https://nikcenter.org/newsItem/58661	http://kontrakty.ua/article/156791
right	https://fedpress.ru/news/77/society/2506896	https://www.znak.com/2020-05-29/v_gosdume_schitayut_chto_rossiyskie_plyazhi_nachnut_otkryvat_uzhe_1_iyulya
bad	https://drugoigorod.ru/hot-off-water/	https://karel.mk.ru/social/2020/05/29/v-odnom-iz-karelskikh-gorodov-vremenno-otklyuchat-goryachuyu-vodu.html
left	https://tass.ru/mezhdunarodnaya-panorama/8602251?utm_source=vk.com&utm_medium=social&utm_campaign=smm_social_share	https://korrespondent.net/world/4234832-belorusy-ne-hotovy-k-prezydentu-zhenschyne-lukashenko
right	https://www.pravda.ru/news/economics/1502553-nalog_samozanyatye/	https://www.mk.ru/social/2020/05/29/mishustin-podpisal-postanovlenie-o-vozvrate-naloga-samozanyatym.html
left	https://www.searchengines.ru/trump-regulate.html	https://www.iguides.ru/main/security/tramp_predotvratit_tsenzuru_v_internete_svoimi_metodami/
left	https://thebell.io/novymi-vladeltsami-vedomostej-nazvany-izdateli-konstantin-zyatkov-i-ivan-eremin/	https://tvrain.ru/news/sdelka_po_prodazhe_vedomostej_sostojalas-509742/
right	https://xn--b1ats.xn--80asehdb/feed/obshchestvo/putin-obyavil-nerabochim-den-parada-na-krasnoy-ploschadi-6540427467.html	https://www.oreanda.ru/gosudarstvo/v-rossii-24-iyunya-obyyavili-vyhodnym-dnem/article1319829/
right	https://eadaily.com/ru/news/2020/05/29/belorussiya-vnov-zadolzhala-gazpromu	https://tass.ru/ekonomika/8599229
left	https://kp.ua/politics/668828-zachem-donald-tramp-provotsyruet-voinu-s-sotssetiamy	https://inosmi.ru/social/20200529/247517714.html
right	https://1prime.ru/News/20200529/831540962.html	https://vestikavkaza.ru/news/tramp-ogranicit-vezd-v-ssa-dla-kitajskih-issledovatelej.html
left	https://ria-m.tv/news/194839/region_nakroet_groza_i_shkvalnyiy_veter_obyyavleno_shtormovoe_preduprejdenie.html	https://www.5.ua/ru/obshchestvo/kakykh-siurpryzov-zhdat-ot-tsyklona-yzolda-v-poslednye-vikhodnie-vesni-prohnoz-synoptyka-216111.html
right	https://inosmi.ru/social/20200529/247517714.html	https://ua.news/ru/tramp-prigrozil-zakryt-twitter-i-podpisal-ukaz-protiv-tsenzury-v-sotssetyah/
left	https://gorobzor.ru/novosti/obschestvo/43055-detskiy-ombudsmen-v-rossii-predlozhila-ogranichit-prodazhu-preparatov-dlya-abortov	https://www.pnp.ru/politics/v-rossii-predlagayut-ogranichit-prodazhu-lekarstv-dlya-abortov.html
right	https://ria-m.tv/news/194839/region_nakroet_groza_i_shkvalnyiy_veter_obyyavleno_shtormovoe_preduprejdenie.html	https://lb.ua/society/2020/05/29/458673_kieve_30_maya_prognoziruyut_livni.html
right	https://from-ua.com/news/550636-bahmatyuka-mogut-vzyat-pod-strazhu.html	https://www.dsnews.ua/politics/zaochnyy-arest-bahmatyuka-v-identichnyh-delah-vaks-ne-dal-29052020092800
right	https://www.mk.ru/politics/2020/05/29/zelenskiy-poblagodaril-es-za-vtoroy-transh-pomoshhi-ukraine.html	https://www.kommersant.ru/doc/4363384
right	https://odessa1.com/news/gotovimsya-k-otklyucheniyu-vody.html	https://drugoigorod.ru/hot-off-water/
left	https://isport.ua/football/champions-league/1850654-u-stambula-mogut-otobrat-final-ligi-chempionov-v-polzu-germanii	https://telegraf.com.ua/sport-cat/futbol/5486027-ligu-chempionov-mogut-doigrat-v-germanii.html
left	https://tvrain.ru/news/ria_novosti_v_mvd-509709/	https://www.vesti.ru/doc.html?id=3269215
right	https://www.oreanda.ru/nauka_i_tehnika/rossiyane-smogut-uvidet-zatmenie-venery/article1319760/	https://3dnews.ru/1012176
left	https://3dnews.ru/1012176	https://russian.rt.com/science/news/750626-venera-kosmos-ekspert
right	https://gnkk.ru/news/pravitelstvo-rossii-priznalo-smi-zhe/	https://topspb.tv/news/2020/05/29/rossijskie-smi-voshli-v-perechen-postradavshih-otraslej-ekonomiki/
left	https://www.finversia.ru/news/markets/bolee-40-bravshikh-mikrozaimy-rossiyan-v-aprele-prosrochili-vyplaty-76084	https://bankir.ru/novosti/20200529/dola-problemnyh-mikrozajmov-prevysila-40-posle-mesaca-samoizolacii-10177846/
right	https://news.finance.ua/ru/news/-/471752/novaya-pochta-vozobnovlyaet-standartnye-usloviya-uslugi-hraneniya	https://ria-m.tv/news/194861/novaya_pochta_s_1_iyunya_budet_vzimat_platu_za_hranenie_posyilok.html
right	https://slovodel.com/561916-peterburg-smyagchaet-ogranichitelnye-mery-na-fone-pandemii-koronavirusa	https://moika78.ru/news/2020-05-29/422849-s-nachala-letam-peterburzhtsam-razreshat-gulyat-bez-masok-i-perchatok/
right	https://anonsens.ru/37939_minpromtorg_rossii_nazval_luchshee_vremya_dlya_pokupok_mashin_muradov15	https://tass.ru/ekonomika/8595117?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews
right	https://for-ua.com/article/1199694	https://ria-m.tv/news/194861/novaya_pochta_s_1_iyunya_budet_vzimat_platu_za_hranenie_posyilok.html
left	https://www.bfm.ru/news/444772	https://pravo.ru/news/222303/
left	https://www.newsvl.ru/society/2020/05/29/190456/	https://eadaily.com/ru/news/2020/05/29/tvorcheskim-vuzam-v-rossii-razreshili-provodit-vstupitelnye-ekzameny-ochno
left	https://www.searchengines.ru/trump-regulate.html	https://www.rbc.ru/politics/29/05/2020/5ed0db719a79474be8ee0cf1
right	https://rns.online/finance/analitiki-otsenili-dolyu-prosrochennih-mikrozaimov-v-Rossii-2020-05-29/	https://russian.rt.com/business/news/750564-vyplaty-mikrozaimy-rossiya
left	https://for-ua.com/article/1199711	https://www.kommersant.ru/doc/4363384
left	https://tvzvezda.ru/news/vstrane_i_mire/content/2020529173-nJxoT.html	https://www.metronews.ru/novosti/russia/reviews/rabotayuschie-s-covid-19-poluchat-pensiyu-dosrochno-1677472/
right	https://www.kommersant.ru/doc/4358678	https://www.interfax.ru/russia/710933
left	https://tass.ru/mezhdunarodnaya-panorama/8602251?utm_source=vk.com&utm_medium=social&utm_campaign=smm_social_share	http://www.trud.ru/article/29-05-2020/1390420_konstitutsija_ne_ta_lukashenko_vystupil_protiv_zhenschin_na_postu_prezidenta.html
left	https://news.ykt.ru/article/101504	https://mperspektiva.ru/topics/tvorcheskim-vuzam-razreshat-provesti-ochnye-ekzameny/
right	https://www.iguides.ru/main/security/tramp_predotvratit_tsenzuru_v_internete_svoimi_metodami/	https://strana.ua/news/270043-podrobnosti-ukaza-trampa-o-rehulirovanii-sotssetej.html
left	https://www.znak.com/2020-05-29/na_petrovke_38_zaderzhany_dva_deputata_i_eche_ne_menee_vosmi_aktivistov	https://newdaynews.ru/moscow/693446.html
right	https://asn24.ru/news/economic/76817/	https://ura.news/news/1052434021
left	https://lenta.ru/news/2020/05/29/plenki/	https://ua.news/ru/poroshenko-sobiraetsya-snova-proignorirovat-dopros-v-gbr-iz-za-vidosika/
left	https://www.sports.ru/football/1085819711.html	https://telegraf.com.ua/sport-cat/futbol/5486027-ligu-chempionov-mogut-doigrat-v-germanii.html
right	https://tass.ru/mezhdunarodnaya-panorama/8596921	https://lenta.ru/news/2020/05/29/plenki/
right	https://news.ru/economics/cherez-mesyac-pridetsya-uvolit-vseh-mintrud-pridumal-osobye-pravila/?utm_referrer=https%3A%2F%2Fzen.yandex.com%2F%3Ffrom%3Dspecial&utm_source=YandexZenSpecial	https://www.business-gazeta.ru/news/470171
left	https://apostrophe.ua/article/lime/person/2020-05-29/djastin-biber-vyilojil-foto-s-maternyim-graffiti-na-russkom-no-vryad-li-znaet-pochemu-v-seti-takoy-ajiotaj/33095	https://www.mk.ru/social/2020/05/29/foto-dzhastina-bibera-s-russkim-maternym-slovom-vzorvalo-set.html
left	https://planet-today.ru/novosti/obshchestvo/zdorove/item/122493-infektsionist-timakov-schitaet-chto-koronavirus-stanet-sezonnym-zabolevaniem	https://www.pravda.ru/news/health/1502284-koronavirus_stanet_sezonnym/
left	https://www.m24.ru/news/ehkonomika/29052020/119628	https://www.rbc.ru/rbcfreenews/5ed063979a794717e7a1ae0a
right	https://rns.online/finance/analitiki-otsenili-dolyu-prosrochennih-mikrozaimov-v-Rossii-2020-05-29/	https://www.innov.ru/news/other/dolya-prosrochennykh-mikr/
left	https://inosmi.ru/social/20200529/247517714.html	https://experov.d3.ru/skhvatka-tvittera-i-trampa-1987750/
right	https://scientificrussia.ru/articles/nablyudaem-vmeste-s-telekanalom-nauka	https://www.dsnews.ua/economics/ne-uletel-no-zarabotal-pochemu-otpravlyat-cheloveka-v-kosmos-28052020220000
right	https://www.vesti.ru/doc.html?id=3269300	https://www.m24.ru/news/avto/29052020/119625
draw	https://www.capital.ua/ru/news/141997-poroshenko-v-ocherednoy-raz-ne-yavilsya-na-doprosy-v-gosbyuro-rassledovaniy	https://tass.ru/mezhdunarodnaya-panorama/8596921
left	https://politexpert.net/198507-ushel-iz-zhizni-aktivist-i-zhurnalist-sergei-mohnatkin	https://www.newsru.com/blog/29may2020/mohnatkin.html
left	https://www.mskagency.ru/materials/3008019	https://news.ru/society/sinoptiki-sprognozirovali-grozu-i-silnyj-veter-v-noch-na-subbotu/
left	https://www.m24.ru/news/obshchestvo/29052020/119723	https://scientificrussia.ru/articles/nablyudaem-vmeste-s-telekanalom-nauka
right	https://nikcenter.org/newsItem/58672	https://nikvesti.com/news/politics/189455
right	https://www.rbc.ru/rbcfreenews/5ed063979a794717e7a1ae0a	https://news.ru/world/truboukladchik-dlya-severnogo-potoka-2-vernulsya-v-nemeckij-port/
right	https://www.pravda.ru/news/economics/1502553-nalog_samozanyatye/	https://www.vedomosti.ru/economics/news/2020/05/29/831499-mishustin-podpisal-postanovlenie-o-vozvrate-naloga-samozanyatim
left	https://tjournal.ru/news/173687-tramp-zayavil-o-razryve-otnosheniy-ssha-s-voz-i-obvinil-kitay-v-kontrole-nad-organizaciey	https://real-vin.com/tramp-razorval-otnoshenija-ssha-s-voz
left	https://www.mskagency.ru/materials/3008019	https://www.rbc.ru/rbcfreenews/5ed163ef9a794796c3d49aa6
right	https://www.interfax.ru/russia/710933	https://www.newsvl.ru/society/2020/05/29/190456/
draw	https://pravo.ru/news/222327/	https://www.vedomosti.ru/economics/news/2020/05/29/831499-mishustin-podpisal-postanovlenie-o-vozvrate-naloga-samozanyatim
right	https://eadaily.com/ru/news/2020/05/29/belorussiya-vnov-zadolzhala-gazpromu	https://charter97.org/ru/news/2020/5/29/380528/
left	https://interfax.com.ua/news/political/665616.html	https://telegraf.com.ua/ukraina/politika/5486413-ukraino-vengerskiy-memorandum-kuleba-priotkryil-nebolshuyu-diplomaticheskuyu-taynu.html
left	https://www.znak.com/2020-05-29/v_gosdume_schitayut_chto_rossiyskie_plyazhi_nachnut_otkryvat_uzhe_1_iyulya	https://www.mk.ru/social/2020/05/29/plyazhi-nachnut-otkryvatsya-v-iyule-predpolozhili-v-gosdume.html
bad	https://www.riatomsk.ru/article/20200529/mchs-preduprezhdaet-tomichej-o-porivistom-vetre-na-vihodnih/	https://bk55.ru/news/article/168953/
right	https://experov.d3.ru/skhvatka-tvittera-i-trampa-1987750/	https://ua.news/ru/tramp-prigrozil-zakryt-twitter-i-podpisal-ukaz-protiv-tsenzury-v-sotssetyah/
left	https://thebell.io/novymi-vladeltsami-vedomostej-nazvany-izdateli-konstantin-zyatkov-i-ivan-eremin/	https://www.znak.com/2020-05-29/stal_izvesten_novyy_vladelec_vedomostey
left	https://strana.ua/news/270048-za-sutki-koronavirusom-v-ukraine-zarazilis-429-chelovek.html	https://www.capital.ua/ru/news/141982-v-ukraine-za-sutki-bolee-400-novykh-sluchaev-covid-19
right	https://news.finance.ua/ru/news/-/471739/ukrzaliznytsya-s-1-iyunya-chastichno-zapustit-prigorodnye-elektrichki	https://vz.ua/news/62634-ukrzaliznytsya-vosstanavlivaet-dvizhenie-elektrichek-v-10-oblastyakh
right	https://rueconomics.ru/444570-mishustin-vnes-smi-v-spisok-postradavshih-ot-covid-19-otraslei	https://realnoevremya.ru/news/176195-mishustin-vklyuchil-smi-v-perechen-postradavshih-otrasley
right	https://mperspektiva.ru/topics/tvorcheskim-vuzam-razreshat-provesti-ochnye-ekzameny/	https://eadaily.com/ru/news/2020/05/29/tvorcheskim-vuzam-v-rossii-razreshili-provodit-vstupitelnye-ekzameny-ochno
right	https://gnkk.ru/news/pravitelstvo-rossii-priznalo-smi-zhe/	https://www.vkonline.ru/news/archive/256399/kabmin-vklyuchil-smi-i-knigoizdatelej-v-spisok-postradavshih-ot-koronavirusa-otraslej
right	https://rns.online/finance/analitiki-otsenili-dolyu-prosrochennih-mikrozaimov-v-Rossii-2020-05-29/	https://bankir.ru/novosti/20200529/dola-problemnyh-mikrozajmov-prevysila-40-posle-mesaca-samoizolacii-10177846/
right	https://news.rambler.ru/politics/44260004-rossiyan-predlozhili-uvolnyat-po-novomu/	https://www.business-gazeta.ru/news/470171
left	https://1prime.ru/News/20200529/831540982.html	https://strana.ua/news/270224-tramp-zapretil-vezd-v-ssha-aspirantam-i-doktoram-nauk-iz-kitaja.html
left	https://fomag.ru/news-streem/vlasti_gonkonga_predupredili_ssha_chto_otmena_osobogo_statusa_oboyudoostryy_mech/	https://www.pnp.ru/politics/opublikovano-otkrytoe-pismo-glavy-gonkonga-k-grazhdanam.html
left	https://gordonua.com/news/worldnews/tramp-podpisal-ukaz-protiv-cenzury-v-socsetyah-v-twitter-ego-nazvali-ugrozoy-svobode-slova-1501950.html	https://lenta.ru/news/2020/05/28/social/
right	https://odessa1.com/news/gotovimsya-k-otklyucheniyu-vody.html	https://newstula.ru/fn_565936.html
left	https://www.mk.ru/social/2020/05/29/plyazhi-nachnut-otkryvatsya-v-iyule-predpolozhili-v-gosdume.html	https://fedpress.ru/news/77/society/2506896
left	https://iz.ru/1017088/2020-05-29/v-peterburge-s-1-iiunia-smiagchat-rezhim-ogranichenii-iz-za-koronavirusa?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://slovodel.com/561916-peterburg-smyagchaet-ogranichitelnye-mery-na-fone-pandemii-koronavirusa
left	https://news2.ru/story/600979/	https://www.facenews.ua/news/2020/481528/
left	https://www.niann.ru/?id=552773	https://news.ru/incidents/eks-glava-nizhnego-novgoroda-solonchenko-zaochno-arestovana-po-delu-o-vzyatke/
left	https://kp.ua/covid/668755-koronavyrus-v-ukrayne-29-maia-zabolevshykh-22-811-aktyvnykh-bolnykh-13-198	https://www.ostro.org/general/society/news/591146/
right	https://vz.ua/news/62618-v-ukraine-477-novykh-sluchaev-zabolevaniya-covid-19-za-sutki-444-vyzdoroveli	https://interfax.com.ua/news/general/665470.html
left	http://kontrakty.ua/article/156810	https://from-ua.com/news/550737-zhitelei-lvovskoi-oblasti-predupredili-o-prodlenii-karantina.html
right	https://www.capital.ua/ru/news/141982-v-ukraine-za-sutki-bolee-400-novykh-sluchaev-covid-19	https://interfax.com.ua/news/general/665470.html
right	https://sport.ua/news/489479-ofitsialno-sevilskoe-derbi-v-ispanii-naznachili-datu-restarta-la-ligi	https://tass.ru/sport/8597581
right	https://news.ru/economics/cherez-mesyac-pridetsya-uvolit-vseh-mintrud-pridumal-osobye-pravila/?utm_referrer=https%3A%2F%2Fzen.yandex.com%2F%3Ffrom%3Dspecial&utm_source=YandexZenSpecial	https://news.rambler.ru/politics/44260004-rossiyan-predlozhili-uvolnyat-po-novomu/
left	https://www.kommersant.ru/doc/4363591	https://mperspektiva.ru/topics/v-moskve-umerli-76-patsientov-s-koronavirusom/
right	https://www.facenews.ua/news/2020/481528/	https://www.rosbalt.ru/russia/2020/05/29/1846199.html
right	https://spb.mk.ru/social/2020/05/29/pervyy-etap-poslableniy-chto-mozhno-i-nelzya-v-peterburge-s-1-iyunya.html	https://iz.ru/1017088/2020-05-29/v-peterburge-s-1-iiunia-smiagchat-rezhim-ogranichenii-iz-za-koronavirusa?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews
left	https://www.innov.ru/news/other/dolya-prosrochennykh-mikr/	https://lenta.ru/news/2020/05/29/micro/
left	https://www.rbc.ru/society/29/05/2020/5ed0ac559a794730d24621c0	https://meduza.io/news/2020/05/29/vtsiom-distantsionnoe-golosovanie-podderzhivaet-tolko-chetvert-rossiyan
right	https://www.vedomosti.ru/society/news/2020/05/29/831512-sud-arestoval-politseiskogo-posle-smerti-afroamerikantsa	https://ria.ru/20200529/1572202800.html
right	https://eadaily.com/ru/news/2020/05/29/belorussiya-vnov-zadolzhala-gazpromu	https://politexpert.net/198573-miller-nazval-uslovie-vozobnovleniya-peregovorov-s-minskom-po-gazu
bad	https://bombardir.ru/news/604768-Sleduyuschiy-sezon-La-Ligi-nachnetsya-12-sentyabrya%20	https://glavnoe.ua/news/n357028134-chempionat-ispanii-po-futbolu-vozobnovitsja-11-ijunja
draw	https://glavnoe.ua/news/n357028049-nova-poshta-vozobnovljaet-platnoe-hranenie-posylok	https://www.epravda.com.ua/rus/news/2020/05/29/661128/
left	https://www.sports.ru/football/1085819711.html	https://fergana.agency/news/118628/
left	https://realnoevremya.ru/news/176210-dzhastin-biber-opublikoval-snimok-na-fone-russkogo-maternogo-slova-pod-post-nabezhali-rossiyane	https://www.mk.ru/social/2020/05/29/foto-dzhastina-bibera-s-russkim-maternym-slovom-vzorvalo-set.html
left	https://nation-news.ru/526294-mintrud-rf-razrabotal-osobye-pravila-uvolneniya-i-prostoya-v-period-pandemii-koronavirusa	https://www.business-gazeta.ru/news/470171
right	https://news.ru/society/sinoptiki-sprognozirovali-grozu-i-silnyj-veter-v-noch-na-subbotu/	https://www.mskagency.ru/materials/3008415
right	https://russian.rt.com/science/news/750626-venera-kosmos-ekspert	https://www.oreanda.ru/nauka_i_tehnika/rossiyane-smogut-uvidet-zatmenie-venery/article1319760/
left	https://interfax.com.ua/news/general/665736.html	https://www.rosbalt.ru/world/2020/05/29/1846247.html
bad	https://moe-belgorod.ru/news/weather/1065579	https://bk55.ru/news/article/168953/
left	https://www.ostro.org/general/criminal/news/591136/	https://lb.ua/news/2020/05/29/458637_gbr_provelo_obiski_nalogovoy_kieva.html
left	https://www.nakanune.ru/news/2020/05/29/22574832/	https://www.rbc.ru/business/29/05/2020/5ed12cb89a79477f40feb542
right	https://www.mk.ru/social/2020/05/29/ekspert-koronavirus-skoree-vsego-stanet-sezonnym.html	https://www.pravda.ru/news/health/1502284-koronavirus_stanet_sezonnym/
right	https://www.obozrevatel.com/society/v-ukraine-bushuet-tsiklon-sinoptik-ozvuchila-svezhij-prognoz-pogodyi.htm	https://racurs.ua/n138978-pogoda-v-ukraine-na-30-maya-sinoptiki-prognoziruut-tumany-silnye-dojdi-i-grozy-karta.html
right	https://riamo.ru/article/432975/skonchalsya-pravozaschitnik-sergej-mohnatkin.xl?mTitle=&mDesc=&mImg=&mImgWidth=&mImgHeight=	https://politros.com/167573-zhurnalist-sergei-mohnatkin-skonchalsya-na-67-godu-zhizni
right	https://www.mos.ru/news/item/74804073/	https://www.mskagency.ru/materials/3008019
right	https://www.kasparov.ru/material.php?id=5ED141FCBAA29	https://news.ru/incidents/eks-glava-nizhnego-novgoroda-solonchenko-zaochno-arestovana-po-delu-o-vzyatke/
left	https://www.obozrevatel.com/economics/economy/novaya-pochta-s-1-iyunya-budet-vzimat-platu-za-hranenie-posyilok.htm	https://glavnoe.ua/news/n357028049-nova-poshta-vozobnovljaet-platnoe-hranenie-posylok
right	https://for-ua.com/article/1199675	http://pozitciya.com.ua/80180-v-nalogovoy-proveli-massovye-obyski-iz-za-mahinaciy-s-nds.html
